graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,n_group1,n_group2,mean_group1,mean_group2,mean_difference_group2_minus_group1,q_statistic,degrees_of_freedom,ci95_lower,ci95_upper,p_value_games_howell_adjusted,reject_games_howell_0p05
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.029302605325256324,0.03888970346492193,0.009587098139665608,3.6889453404430053,59.97994956844861,-0.0016249363883338933,0.02079913266766511,0.14178405207003963,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.029302605325256324,0.03682311604753565,0.007520510722279328,3.090544562708213,63.16768303947542,-0.0029595412174905633,0.01800056266204922,0.3180120593186374,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.029302605325256324,0.03536032971807706,0.006057724392820735,2.2693299683423933,58.78735251546622,-0.0054665132550729065,0.017581962040714376,0.6798736738439084,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.029302605325256324,0.02813707377848277,-0.0011655315467735544,0.5002824395215807,65.459748253383,-0.011187819911604783,0.008856756818057674,0.9998324225725772,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.029302605325256324,0.02658995399799504,-0.002712651327261284,0.8729305545293484,53.14154667339211,-0.016178152849196464,0.010752850194673895,0.995969861780583,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.03593461486438691,0.03888970346492193,0.002955088600535019,0.9804069304077291,76.26291783131137,-0.00995407425216081,0.015864251453230848,0.9926162413952552,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.03593461486438691,0.03682311604753565,0.0008885011831487391,0.3092926291983385,77.66939054735462,-0.011408842156263007,0.013185844522560485,0.9999902563088547,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.03593461486438691,0.03536032971807706,-0.0005742851463098539,0.18675006884075132,75.43823401073877,-0.013748604715400688,0.01260003442278098,0.9999995168026333,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.03593461486438691,0.02813707377848277,-0.007797541085904143,2.799396990356129,77.99740832384394,-0.01972005684500091,0.0041249746731926214,0.4358293543032433,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.03593461486438691,0.02658995399799504,-0.009344660866391873,2.698962887986094,69.20423096007345,-0.024213932863159385,0.005524611130375638,0.4818550668627618,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.03888970346492193,0.03682311604753565,-0.00206658741738628,0.6661742026959052,77.42029935459695,-0.015347430742162868,0.011214255907390308,0.9991362131502292,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.03888970346492193,0.03536032971807706,-0.003529373746844873,1.0725791584243975,77.90828765705035,-0.017614348061874126,0.01055560056818438,0.9881203681761214,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.03888970346492193,0.02813707377848277,-0.010752629686439162,3.5586413003402924,76.38764426075869,-0.02369296072002222,0.002187701347143899,0.168090934461939,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.03888970346492193,0.02658995399799504,-0.012299749466926892,3.365216904812334,74.48366571351386,-0.02796349495683141,0.003363996022977628,0.22189574116992905,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.03682311604753565,0.03536032971807706,-0.001462786329458593,0.4626899127189392,76.88392361711807,-0.015000042640185013,0.012074469981267827,0.9998950775153801,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.03682311604753565,0.02813707377848277,-0.008686042269052882,3.015503555582237,77.72482689301637,-0.021016431575017244,0.00364434703691148,0.3445982079712605,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.03682311604753565,0.02658995399799504,-0.010233162049540612,2.8913659512304704,71.63030149712652,-0.02541745927337808,0.004951135174296855,0.39662768910962753,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.03536032971807706,0.02813707377848277,-0.007223255939594289,2.343374189756502,75.58615567222633,-0.0204279906180965,0.005981478738907923,0.6461926054252993,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.03536032971807706,0.02658995399799504,-0.008770375720082019,2.3668933751292975,75.43653104723707,-0.024644915800319325,0.007104164360155287,0.6353954143350546,False
lfr,node_removal,weighted_slack,weighted_slack,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.02813707377848277,0.02658995399799504,-0.0015471197804877296,0.44601419283551835,69.42410590513286,-0.016442707380632752,0.013348467819657293,0.9999147420746148,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.0024375125700927865,0.0022600783727467198,-0.00017743419734606676,1.422646705754866,76.2306519657584,-0.0007116037665242461,0.0003567353718321126,0.9511468471252372,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.0024375125700927865,0.0025325625282993786,9.504995820659203e-05,0.7237757433451552,73.90279717068594,-0.00046787971043137197,0.000657979626844556,0.9986132382977723,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.0024375125700927865,0.0024388121903782603,1.299620285473771e-06,0.010124203475667571,75.0050991822643,-0.0005487287006347974,0.000551327941205745,0.9999999999999876,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.0024375125700927865,0.0025319415818453954,9.442901175260891e-05,0.6479187345700379,68.1926075244053,-0.0005317501279194051,0.0007206081514246229,0.9992564532594805,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.0024375125700927865,0.002393441474659905,-4.407109543288134e-05,0.3514410445457132,76.01690110296107,-0.0005811932133297035,0.0004930510224639409,0.9999791970771272,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.0024375125700927865,0.0025272620026815383,8.974943258875179e-05,0.716844504775903,76.08071105049605,-0.0004465021841134683,0.0006260010492909719,0.9986890367747474,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.0022600783727467198,0.0025325625282993786,0.0002724841555526588,1.9455138719922038,77.42469624584015,-0.0003271218215256573,0.0008720901326309748,0.812932994776287,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.0022600783727467198,0.0024388121903782603,0.00017873381763154053,1.3018854879901605,77.81344435288148,-0.00040893901671882737,0.0007664066519819084,0.9681634851166985,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.0022600783727467198,0.0025319415818453954,0.00027186320909867567,1.7692812203055848,73.7251662970234,-0.00038683849733416606,0.0009305649155315174,0.8714251979719163,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.0022600783727467198,0.002393441474659905,0.00013336310191318541,0.9914089851874878,77.99311137038839,-0.00044241903913549226,0.0007091452429618631,0.9921707436760059,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.0022600783727467198,0.0025272620026815383,0.00026718362993481855,1.9889804964772209,77.99656006817364,-0.0003077982652324475,0.0008421655251020846,0.7967824301046238,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.0025325625282993786,0.0024388121903782603,-9.375033792111825e-05,0.6541582966705051,77.89108317760271,-0.0007072018912647522,0.0005197012154225157,0.999221698047043,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.0025325625282993786,0.0025319415818453954,-6.209464539831157e-07,0.003903739255964921,76.10318861758881,-0.0006819105495771162,0.00068066865666915,1.0,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.0025325625282993786,0.002393441474659905,-0.00013912105363947337,0.9890346532347335,77.5418706335945,-0.0007412964827517848,0.0004630543754728381,0.9922682120002314,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.0025325625282993786,0.0025272620026815383,-5.300525617840234e-06,0.03773023087350653,77.50883206079007,-0.0006067180006123649,0.0005961169493766844,0.999999999966822,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.0024388121903782603,0.0025319415818453954,9.312939146713514e-05,0.5945756765509195,75.16743493935029,-0.0005779647747008508,0.0007642235576351211,0.9995488583199894,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.0024388121903782603,0.002393441474659905,-4.5370715718355114e-05,0.32899645486033385,77.8779726050398,-0.0006356759253250588,0.0005449344938883486,0.999985949629955,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.0024388121903782603,0.0025272620026815383,8.844981230327802e-05,0.6422242419777884,77.86044318113719,-0.0005010789446827581,0.0006779785692893141,0.9992994093663603,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.0025319415818453954,0.002393441474659905,-0.00013850010718549025,0.8981277023886546,74.01862591573507,-0.0007994970090068867,0.0005224967946359062,0.9953977573326429,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.0025319415818453954,0.0025272620026815383,-4.6795791638571185e-06,0.030377627973522024,73.93330178746761,-0.0006649992088560181,0.0006556400505283038,0.9999999999909293,False
null,edge_weakening_random_subset,random_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.002393441474659905,0.0025272620026815383,0.00013382052802163313,0.9915315957424433,77.99940704653378,-0.0004438638376349867,0.000711504893678253,0.9921655957489276,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.0021106400159147665,0.0028485488172409076,0.0007379088013261411,2.1516821569507734,77.14432674643976,-0.0007304268108924857,0.002206244413544768,0.7311796666031412,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.0021106400159147665,0.0029742728766201875,0.000863632860705421,2.5709848440912637,77.64644375241,-0.0005743571964111991,0.002301622917822041,0.5402695457725066,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.0021106400159147665,0.0035077916716236474,0.001397151655708881,3.8266060684394114,74.68531175784136,-0.00016747232199787574,0.0029617756334156375,0.11107229286215847,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.0021106400159147665,0.003788821533991421,0.0016781815180766544,4.691504322585348,75.61404320520191,0.00014582156530090241,0.0032105414708524065,0.022650050255104914,True
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.0021106400159147665,0.0026186214887879574,0.0005079814728731909,1.533044192651647,77.8650312795235,-0.0009103812206615889,0.0019263441664079707,0.9309933987802277,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.0021106400159147665,0.003186155370571802,0.0010755153546570355,3.0219598109940873,75.82747215089708,-0.0004489895230524272,0.002600020232366498,0.3422982999222691,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.0028485488172409076,0.0029742728766201875,0.00012572405937927994,0.3552808983172791,77.88688098411174,-0.0013890136424871892,0.0016404617612457491,0.99997785486952,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.0028485488172409076,0.0035077916716236474,0.0006592428543827399,1.727118759457219,77.10492008774372,-0.0009750499905141772,0.002293535699279657,0.883785678872031,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.0028485488172409076,0.003788821533991421,0.0009402727167505134,2.5099341268418276,77.5786568076085,-0.0006634443684349904,0.002543989801936017,0.5687968872372309,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.0028485488172409076,0.0026186214887879574,-0.00022992732845295016,0.6577881061882898,77.68216585949362,-0.0017262510225655875,0.0012663963656596871,0.9991965862451909,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.0028485488172409076,0.003186155370571802,0.0003376065533308944,0.9053640922827147,77.67074272335942,-0.0012586778177549208,0.0019338909244167096,0.9952049003462233,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.0029742728766201875,0.0035077916716236474,0.00053351879500346,1.42121023368244,76.38825040058119,-0.0010741856666232595,0.002141223256630179,0.9513827021031961,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.0029742728766201875,0.003788821533991421,0.0008145486573712334,2.212270016730769,77.04230968829823,-0.0007619547660714502,0.002391052080813917,0.7050336870278998,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.0029742728766201875,0.0026186214887879574,-0.0003556513878322301,1.0379383000700584,77.94763900871303,-0.001822330043591858,0.0011110272679273978,0.9900069845187114,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.0029742728766201875,0.003186155370571802,0.00021188249395161446,0.5782171467665606,77.18176803191426,-0.0013570320168522173,0.0017807970047554462,0.9996165668102599,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.0035077916716236474,0.003788821533991421,0.00028102986236777346,0.7114378859476755,77.90823908155417,-0.0014098130108047109,0.0019718727355402576,0.9987458405400216,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.0035077916716236474,0.0026186214887879574,-0.0008891701828356901,2.394604844703034,75.79575780684485,-0.0024797549800646026,0.0007014146143932225,0.6225944620177173,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.0035077916716236474,0.003186155370571802,-0.0003216363010518455,0.8176191418586903,77.8564735792841,-0.0020055094215247144,0.0013622368194210232,0.9972641973424878,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.003788821533991421,0.0026186214887879574,-0.0011702000452034635,3.214481766608721,76.56267617385203,-0.002729168939590371,0.0003887688491834439,0.2705246992885907,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.003788821533991421,0.003186155370571802,-0.000602666163419619,1.5592304253611122,77.99419229140642,-0.0022570706640153908,0.0010517383371761529,0.9255133642447876,False
null,edge_weakening_random_subset,weighted_edge_betweenness_fixed_10pct,random_fixed_10pct_vary_alpha,deterioration_severity,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.0026186214887879574,0.003186155370571802,0.0005675338817838446,1.5666259432161815,76.73222948758371,-0.00098374231554954,0.002118810079117229,0.9238819822666064,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.01561180957091897,0.015480037743440797,-0.00013177182747817207,0.10296128633289788,74.46207676618286,-0.005616618409949412,0.005353074754993068,0.999999986300962,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,40,40,0.01561180957091897,0.017169796534139692,0.0015579869632207227,1.5252086944746193,74.15919622706986,-0.0028202492218705275,0.005936223148311973,0.9324850584968547,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,40,40,0.01561180957091897,0.015324011037137247,-0.0002877985337817225,0.2455814841498867,77.64808435779634,-0.005304508071146286,0.004728911003582841,0.999997528356538,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,40,40,0.01561180957091897,0.01607958941856626,0.00046777984764729066,0.3906731739700937,77.12413933775312,-0.004658846835848917,0.005594406531143499,0.9999611773143106,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,40,40,0.01561180957091897,0.015071139986325829,-0.0005406695845931401,0.45950321922939186,77.56590406232156,-0.0055777804483570295,0.004496441279170749,0.9998992994581088,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,40,40,0.01561180957091897,0.014578559599077298,-0.0010332499718416713,0.8409013995642806,76.24748219759748,-0.006295804783947314,0.004229304840263971,0.9968000060095917,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,40,40,0.015480037743440797,0.017169796534139692,0.0016897587906988948,1.4278655594245937,66.09073848481354,-0.0033996321184729386,0.006779149699870728,0.9500396340621708,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,40,40,0.015480037743440797,0.015324011037137247,-0.00015602670630355045,0.11861139884002146,76.21820649212053,-0.005789980707126129,0.005477927294519028,0.9999999680762796,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,40,40,0.015480037743440797,0.01607958941856626,0.0005995516751254627,0.448035712906817,76.99832011083804,-0.005130210542031436,0.006329313892282361,0.9999131142286506,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,40,40,0.015480037743440797,0.015071139986325829,-0.000408897757114968,0.3098502140917482,76.38211352021032,-0.00606059231132995,0.005242796797100014,0.9999901397038189,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,40,40,0.015480037743440797,0.014578559599077298,-0.0009014781443634993,0.6597849430124577,77.63426800692669,-0.006750467599646853,0.004947511310919854,0.999182539623106,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,40,40,0.017169796534139692,0.015324011037137247,-0.0018457854970024452,1.7318529393828883,71.93180109120776,-0.0064177841955283185,0.002726213201523428,0.8822794431396056,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,40,40,0.017169796534139692,0.01607958941856626,-0.001090207115573432,0.996786238999179,70.49716825489728,-0.005784761827373519,0.003604347596226655,0.991896805906117,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,40,40,0.017169796534139692,0.015071139986325829,-0.002098656547813863,1.9595510119914603,71.66469606849572,-0.006693457969043885,0.0024961448734161593,0.8076285634718459,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,40,40,0.017169796534139692,0.014578559599077298,-0.002591236935062394,2.2972352621816223,68.76186333485921,-0.007436388726964814,0.002253914856840026,0.6672664563427575,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,40,40,0.015324011037137247,0.01607958941856626,0.0007555783814290132,0.611619139220113,77.87831204033081,-0.004532411438203522,0.0060435682010615485,0.9994704684425698,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,40,40,0.015324011037137247,0.015071139986325829,-0.00025287105081141757,0.20807413217681656,77.99558227719348,-0.005454699348518313,0.0049489572468954775,0.9999990805414944,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,40,40,0.015324011037137247,0.014578559599077298,-0.0007454514380599488,0.5889150953137077,77.43847358631625,-0.006164507686352104,0.0046736048102322065,0.9995738965002873,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,40,40,0.01607958941856626,0.015071139986325829,-0.0010084494322404308,0.8133544526573641,77.92014743525701,-0.0063155864821418245,0.004298687617660963,0.9973426330775464,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,40,40,0.01607958941856626,0.014578559599077298,-0.001501029819488962,1.1641178487045178,77.83687277497285,-0.007020413729468414,0.00401835409049049,0.9818389726748302,False
null,node_removal,out_strength,out_strength,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,40,40,0.015071139986325829,0.014578559599077298,-0.0004925803872485313,0.3878012660642736,77.5321795137969,-0.005930227343999034,0.004945066569501971,0.9999628437903825,False
null,node_removal,random,random,node,weighted_directed_community_assortativity,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,40,40,0.015164154948990255,0.015630244441377346,0.00046608949238709056,0.9361294913774504,68.49445094583743,-0.0016728062149844484,0.0026049851997586295,0.9942081305274031,False
